Date,Price,Open,High,Low
8/10/2016,1401.7,1401.7,1401.7,1401.7
8/11/2016,1400.1,1400.1,1400.1,1400.1
8/12/2016,1392.9,1392.9,1392.9,1392.9
8/13/2016,1396.7,1396.7,1396.7,1396.7
8/14/2016,1396.7,1396.7,1396.7,1396.7
8/15/2016,1396.7,1396.7,1396.7,1396.7
8/16/2016,1405.1,1405.1,1405.1,1405.1
8/17/2016,1396.7,1396.7,1396.7,1396.7
8/18/2016,1405.2,1405.2,1405.2,1405.2
8/19/2016,1394.1,1394.1,1394.1,1394.1
8/20/2016,1391.3,1391.3,1391.3,1391.3
8/21/2016,1391.3,1391.3,1391.3,1391.3
8/22/2016,1391.3,1391.3,1391.3,1391.3
8/23/2016,1393.9,1393.9,1393.9,1393.9
8/24/2016,1376.5,1376.5,1376.5,1376.5
8/25/2016,1370.1,1370.1,1370.1,1370.1
8/26/2016,1369.3,1369.3,1369.3,1369.3
8/27/2016,1370.5,1370.5,1370.5,1370.5
8/28/2016,1370.5,1370.5,1370.5,1370.5
8/29/2016,1370.5,1370.5,1370.5,1370.5
8/30/2016,1360.6,1360.6,1360.6,1360.6
8/31/2016,1354,1354,1354,1354
9/1/2016,1359,1359,1359,1359
9/2/2016,1371.7,1371.7,1371.7,1371.7
9/3/2016,1326.25,1328.2,1328.75,1326.15
9/4/2016,1326.25,1328.2,1328.75,1326.15
9/5/2016,1331.1,1326.35,1332.15,1325.55
9/6/2016,1397.5,1397.5,1397.5,1397.5
9/7/2016,1393.5,1393.5,1393.5,1393.5
9/8/2016,1386.6,1386.6,1386.6,1386.6
9/9/2016,1379.5,1379.5,1379.5,1379.5
9/10/2016,1370.8,1370.8,1370.8,1370.8
9/11/2016,1370.8,1370.8,1370.8,1370.8
9/12/2016,1370.8,1370.8,1370.8,1370.8
9/13/2016,1367.2,1367.2,1367.2,1367.2
9/14/2016,1369.7,1369.7,1369.7,1369.7
9/15/2016,1361.3,1363.1,1363.1,1359.6
9/16/2016,1353.5,1357.2,1358.5,1354
9/17/2016,1360.8,1360.8,1360.8,1360.8
9/18/2016,1360.8,1360.8,1360.8,1360.8
9/19/2016,1360.8,1360.8,1360.8,1360.8
9/20/2016,1361.3,1361.3,1361.3,1361.3
9/21/2016,1374.9,1369.5,1369.5,1366.8
9/22/2016,1386.7,1389.4,1389.4,1389.4
9/23/2016,1383.7,1383.7,1383.7,1383.7
9/24/2016,1386.6,1386.6,1386.6,1386.6
9/25/2016,1386.6,1386.6,1386.6,1386.6
9/26/2016,1386.6,1386.6,1386.6,1386.6
9/27/2016,1372.7,1372.7,1372.7,1372.7
9/28/2016,1365.6,1365.6,1365.6,1365.6
9/29/2016,1368,1368,1368,1368
9/30/2016,1359.3,1359.3,1359.3,1359.3
10/1/2016,1354.8,1354.8,1354.8,1354.8
10/2/2016,1354.8,1354.8,1354.8,1354.8
10/3/2016,1354.8,1354.8,1354.8,1354.8
10/4/2016,1311,1311,1311,1311
10/5/2016,1310.2,1310.2,1310.2,1310.2
10/6/2016,1294.4,1294.4,1294.4,1294.4
10/7/2016,1293.4,1293.4,1293.4,1293.4
10/8/2016,1302.8,1302.8,1302.8,1302.8
10/9/2016,1302.8,1302.8,1302.8,1302.8
10/10/2016,1302.8,1302.8,1302.8,1302.8
10/11/2016,1298.4,1298.7,1298.7,1298.7
10/12/2016,1296.6,1296.6,1296.6,1296.6
10/13/2016,1301.2,1301.2,1301.2,1301.2
10/14/2016,1299.3,1295.9,1295.9,1295.9
10/15/2016,1300.7,1300.7,1300.7,1300.7
10/16/2016,1300.7,1300.7,1300.7,1300.7
10/17/2016,1300.7,1300.7,1300.7,1300.7
10/18/2016,1307.5,1307.5,1307.5,1307.5
10/19/2016,1314.3,1314.3,1314.3,1314.3
10/20/2016,1312.6,1312.6,1312.6,1312.6
10/21/2016,1312.1,1312.1,1312.1,1312.1
10/22/2016,1306.3,1306.3,1306.3,1306.3
10/23/2016,1306.3,1306.3,1306.3,1306.3
10/24/2016,1306.3,1306.3,1306.3,1306.3
10/25/2016,1317.7,1317.7,1317.7,1317.7
10/26/2016,1310.7,1310.7,1310.7,1310.7
10/27/2016,1315.6,1315.6,1315.6,1315.6
10/28/2016,1322.7,1318,1318.6,1318
10/29/2016,1319.3,1319.3,1319.3,1319.3
10/30/2016,1319.3,1319.3,1319.3,1319.3
10/31/2016,1319.3,1319.3,1319.3,1319.3
11/1/2016,1334.4,1334.4,1334.4,1334.4
11/2/2016,1354.4,1354.4,1354.4,1354.4
11/3/2016,1350.2,1350.2,1350.2,1350.2
11/4/2016,1352.1,1352.1,1352.1,1352.1
11/5/2016,1326.8,1326.8,1326.8,1326.8
11/6/2016,1326.8,1326.8,1326.8,1326.8
11/7/2016,1326.8,1326.8,1326.8,1326.8
11/8/2016,1322.6,1322.6,1322.6,1322.6
11/9/2016,1322.1,1319,1319,1319
11/10/2016,1313,1313,1313,1313
11/11/2016,1269.1,1267.1,1267.1,1267.1
11/12/2016,1271.7,1271.7,1271.7,1271.7
11/13/2016,1271.7,1271.7,1271.7,1271.7
11/14/2016,1271.7,1271.7,1271.7,1271.7
11/15/2016,1275.7,1275.7,1275.7,1275.7
11/16/2016,1275.1,1275.1,1275.1,1275.1
11/17/2016,1268.6,1268.6,1268.6,1268.6
11/18/2016,1261.2,1261.2,1261.2,1261.2
11/19/2016,1261.6,1261.6,1261.6,1261.6
11/20/2016,1261.6,1261.6,1261.6,1261.6
11/21/2016,1261.6,1261.6,1261.6,1261.6
11/22/2016,1262.8,1271.3,1271.3,1271.3
11/23/2016,1241.7,1241.7,1241.7,1241.7
11/24/2016,1185.55,1189.2,1190.3,1179.75
11/25/2016,1230.3,1230.3,1230.3,1230.3
11/26/2016,1243.4,1243.4,1243.4,1243.4
11/27/2016,1243.4,1243.4,1243.4,1243.4
11/28/2016,1243.4,1243.4,1243.4,1243.4
11/29/2016,1240.3,1240,1240,1240
11/30/2016,1223.2,1230,1230,1225.4
12/1/2016,1218.5,1218.5,1218.5,1218.5
12/2/2016,1227.2,1227.2,1227.2,1227.2
12/3/2016,1226.5,1226.5,1226.5,1226.5
12/4/2016,1226.5,1226.5,1226.5,1226.5
12/5/2016,1226.5,1226.5,1226.5,1226.5
12/6/2016,1219.8,1219.8,1219.8,1219.8
12/7/2016,1231.4,1231.4,1231.4,1231.4
12/8/2016,1227.2,1227.2,1227.2,1227.2
12/9/2016,1216.8,1216.8,1216.8,1216.8
12/10/2016,1221.1,1221.1,1221.1,1221.1
12/11/2016,1221.1,1221.1,1221.1,1221.1
12/12/2016,1221.1,1221.1,1221.1,1221.1
12/13/2016,1214.4,1214.4,1214.4,1214.4
12/14/2016,1219.1,1219.2,1219.2,1219.2
12/15/2016,1190.8,1190,1190,1190
12/16/2016,1198.6,1197,1197,1197
12/17/2016,1203.6,1203.6,1203.6,1203.6
12/18/2016,1203.6,1203.6,1203.6,1203.6
12/19/2016,1203.6,1203.6,1203.6,1203.6
12/20/2016,1194.7,1194,1194,1194
12/21/2016,1194.2,1194.2,1194.2,1194.2
12/22/2016,1191.5,1191.5,1191.5,1191.5
12/23/2016,1194.5,1194.5,1194.5,1194.5
12/24/2016,1135,1135,1135,1135
12/25/2016,1135,1135,1135,1135
12/26/2016,1134.55,1135,1136.05,1134
12/27/2016,1199.6,1199.6,1199.6,1199.6
12/28/2016,1201.7,1201.7,1201.7,1201.7
12/29/2016,1218.9,1218.4,1218.4,1218.4
12/30/2016,1212.2,1219,1219,1219
12/31/2016,1151.05,1151,1153.25,1150
1/1/2017,1151.05,1151,1153.25,1150
1/2/2017,1151.05,1151,1153.25,1150
1/3/2017,1222.4,1209,1209,1209
1/4/2017,1224.8,1224.8,1224.8,1224.8
1/5/2017,1239.8,1239.8,1239.8,1239.8
1/6/2017,1233.4,1234,1234,1234
1/7/2017,1245.3,1245.3,1245.3,1245.3
1/8/2017,1245.3,1245.3,1245.3,1245.3
1/9/2017,1245.3,1245.3,1245.3,1245.3
1/10/2017,1246.2,1241.6,1241.6,1241.6
1/11/2017,1257.7,1257.7,1257.7,1257.7
1/12/2017,1261,1261,1261,1261
1/13/2017,1259,1259,1259,1259
1/14/2017,1203.35,1197.3,1205.05,1197.3
1/15/2017,1203.35,1197.3,1205.05,1197.3
1/16/2017,1202.85,1203.25,1208.45,1200
1/17/2017,1275.1,1275.1,1275.1,1275.1
1/18/2017,1273.4,1274.4,1274.4,1274.3
1/19/2017,1263.2,1262.8,1262.8,1262.4
1/20/2017,1266.9,1266.9,1266.9,1266.9
1/21/2017,1276.6,1276.6,1276.6,1276.6
1/22/2017,1276.6,1276.6,1276.6,1276.6
1/23/2017,1276.6,1276.6,1276.6,1276.6
1/24/2017,1271.8,1271.8,1271.8,1271.8
1/25/2017,1258.8,1258.8,1258.8,1258.8
1/26/2017,1250.6,1250.6,1250.6,1250.6
1/27/2017,1249.4,1246,1246,1246
1/28/2017,1254.1,1259,1259,1259
1/29/2017,1254.1,1259,1259,1259
1/30/2017,1254.1,1259,1259,1259
1/31/2017,1269.5,1270,1274,1270
2/1/2017,1267.2,1267,1267,1267
2/2/2017,1278.3,1278.3,1278.3,1278.3
2/3/2017,1279.9,1279.9,1279.9,1279.9
2/4/2017,1291,1294,1294,1289
2/5/2017,1291,1294,1294,1289
2/6/2017,1291,1294,1294,1289
2/7/2017,1294.1,1294.1,1294.1,1294.1
2/8/2017,1296,1298.5,1298.5,1298.5
2/9/2017,1293.1,1293.1,1293.1,1293.1
2/10/2017,1292.2,1292.2,1292.2,1292.2
2/11/2017,1282.6,1282.6,1282.6,1282.6
2/12/2017,1282.6,1282.6,1282.6,1282.6
2/13/2017,1282.6,1282.6,1282.6,1282.6
2/14/2017,1282.6,1282.6,1282.6,1282.6
2/15/2017,1291.9,1291.9,1291.9,1291.9
2/16/2017,1300.4,1300.4,1300.4,1300.4
2/17/2017,1297.1,1297.1,1297.1,1297.1
2/18/2017,1237.3,1236,1239.25,1236
2/19/2017,1237.3,1236,1239.25,1236
2/20/2017,1238.2,1237.25,1240.15,1233.5
2/21/2017,1296.9,1296.9,1296.9,1296.9
2/22/2017,1291,1291,1291,1291
2/23/2017,1309.4,1309.4,1309.4,1309.4
2/24/2017,1316.1,1314.5,1314.5,1314.5
2/25/2017,1316.8,1316.8,1316.8,1316.8
2/26/2017,1316.8,1316.8,1316.8,1316.8
2/27/2017,1316.8,1316.8,1316.8,1316.8
2/28/2017,1312,1312,1312,1312
3/1/2017,1308.8,1308.8,1308.8,1308.8
3/2/2017,1291.6,1291.6,1291.6,1291.6
3/3/2017,1286.5,1286.5,1286.5,1286.5
3/4/2017,1285,1285,1285,1285
3/5/2017,1285,1285,1285,1285
3/6/2017,1285,1285,1285,1285
3/7/2017,1275.4,1285.4,1285.4,1276.2
3/8/2017,1269.6,1269.5,1269.5,1269.5
3/9/2017,1263.4,1263.4,1263.4,1263.4
3/10/2017,1261.7,1261.7,1261.7,1261.7
3/11/2017,1264.3,1266.8,1266.8,1266.8
3/12/2017,1264.3,1266.8,1266.8,1266.8
3/13/2017,1264.3,1266.8,1266.8,1266.8
3/14/2017,1264,1264,1264,1264
3/15/2017,1262,1262,1262,1262
3/16/2017,1288.4,1288.4,1288.4,1288.4
3/17/2017,1291.3,1291.3,1291.3,1291.3
3/18/2017,1294.9,1295.7,1295.7,1295.7
3/19/2017,1294.9,1295.7,1295.7,1295.7
3/20/2017,1294.9,1295.7,1295.7,1295.7
3/21/2017,1306.7,1300,1300,1300
3/22/2017,1309.2,1309.2,1309.2,1309.2
3/23/2017,1306.2,1306.2,1306.2,1306.2
3/24/2017,1308.1,1308.1,1308.1,1308.1
3/25/2017,1315.1,1315,1315,1315
3/26/2017,1315.1,1315,1315,1315
3/27/2017,1315.1,1315,1315,1315
3/28/2017,1315.2,1315.2,1315.2,1315.2
3/29/2017,1313.2,1313.9,1313.9,1313.9
3/30/2017,1304.4,1314,1314.5,1314
3/31/2017,1307.5,1307.5,1307.5,1307.5
4/1/2017,1310.4,1310.4,1310.4,1310.4
4/2/2017,1310.4,1310.4,1310.4,1310.4
4/3/2017,1310.4,1310.4,1310.4,1310.4
4/4/2017,1314.5,1314.5,1314.5,1314.5
4/5/2017,1304.6,1304.6,1304.6,1304.6
4/6/2017,1309.5,1309.5,1309.5,1309.5
4/7/2017,1313.9,1313.9,1313.9,1313.9
4/8/2017,1310.4,1313.2,1313.2,1313.2
4/9/2017,1310.4,1313.2,1313.2,1313.2
4/10/2017,1310.4,1313.2,1313.2,1313.2
4/11/2017,1330.5,1332,1332,1332
4/12/2017,1334.4,1334.4,1334.4,1334.4
4/13/2017,1343.8,1343.8,1343.8,1343.8
4/14/2017,1289.65,1289.65,1289.65,1289.65
4/15/2017,1346.9,1346.9,1346.9,1346.9
4/16/2017,1346.9,1346.9,1346.9,1346.9
4/17/2017,1346.9,1346.9,1346.9,1346.9
4/18/2017,1348,1348,1348,1348
4/19/2017,1337.6,1338.5,1338.5,1338.5
4/20/2017,1338.8,1338.8,1338.8,1338.8
4/21/2017,1344.1,1344.1,1344.1,1344.1
4/22/2017,1332.9,1335,1335,1335
4/23/2017,1332.9,1335,1335,1335
4/24/2017,1332.9,1335,1335,1335
4/25/2017,1323.1,1323.1,1323.1,1323.1
4/26/2017,1320.1,1320.1,1320.1,1320.1
4/27/2017,1321.8,1321.8,1321.8,1321.8
4/28/2017,1324.2,1324.2,1324.2,1324.2
4/29/2017,1311.7,1311.7,1311.7,1311.7
4/30/2017,1311.7,1311.7,1311.7,1311.7
5/1/2017,1311.7,1311.7,1311.7,1311.7
5/2/2017,1313.2,1311.8,1315.1,1311.8
5/3/2017,1304.7,1305.8,1305.8,1305.8
5/4/2017,1284.5,1284.5,1284.5,1284.5
5/5/2017,1282.9,1282.9,1282.9,1282.9
5/6/2017,1283.2,1283.2,1283.2,1283.2
5/7/2017,1283.2,1283.2,1283.2,1283.2
5/8/2017,1283.2,1283.2,1283.2,1283.2
5/9/2017,1272.2,1279.8,1279.8,1271.6
5/10/2017,1274.7,1274.7,1274.7,1274.7
5/11/2017,1280,1280,1280,1280
5/12/2017,1282.8,1282.8,1282.8,1282.8
5/13/2017,1285.1,1285.1,1285.1,1285.1
5/14/2017,1285.1,1285.1,1285.1,1285.1
5/15/2017,1285.1,1285.1,1285.1,1285.1
5/16/2017,1291.5,1288,1289,1288
5/17/2017,1313.3,1299.7,1312.2,1299.7
5/18/2017,1306.3,1306.3,1306.3,1306.3
5/19/2017,1307,1307,1307,1307
5/20/2017,1315.1,1315.1,1315.1,1315.1
5/21/2017,1315.1,1315.1,1315.1,1315.1
5/22/2017,1315.1,1315.1,1315.1,1315.1
5/23/2017,1309.2,1309.2,1309.2,1309.2
5/24/2017,1306.8,1306.8,1306.8,1306.8
5/25/2017,1310.4,1310.1,1310.1,1310.1
5/26/2017,1321.9,1322.1,1322.1,1322.1
5/27/2017,1268.22,1266.31,1269.02,1266.31
5/28/2017,1268.22,1266.31,1269.02,1266.31
5/29/2017,1266.69,1268.02,1268.6,1264.96
5/30/2017,1316.2,1316.2,1316.2,1316.2
5/31/2017,1325.6,1325.6,1325.6,1325.6
6/1/2017,1320.3,1320.3,1320.3,1320.3
6/2/2017,1330.2,1321.9,1321.9,1321.9
6/3/2017,1332.7,1332.7,1332.7,1332.7
6/4/2017,1332.7,1332.7,1332.7,1332.7
6/5/2017,1332.7,1332.7,1332.7,1332.7
6/6/2017,1347.1,1347.1,1347.1,1347.1
6/7/2017,1342.7,1342.7,1342.7,1342.7
6/8/2017,1329,1329,1329,1329
6/9/2017,1321,1321,1321,1321
6/10/2017,1318.6,1318.6,1318.6,1318.6
6/11/2017,1318.6,1318.6,1318.6,1318.6
6/12/2017,1318.6,1318.6,1318.6,1318.6
6/13/2017,1318.3,1318.3,1318.3,1318.3
6/14/2017,1325.3,1322.5,1322.5,1322.5
6/15/2017,1303.9,1303.9,1303.9,1303.9
6/16/2017,1305.8,1305.8,1305.8,1305.8
6/17/2017,1296.1,1295,1297.9,1295
6/18/2017,1296.1,1295,1297.9,1295
6/19/2017,1296.1,1295,1297.9,1295
6/20/2017,1292.5,1297.6,1297.6,1297.6
6/21/2017,1294.6,1294.6,1294.6,1294.6
6/22/2017,1298.1,1298.1,1298.1,1298.1
6/23/2017,1305.4,1305.4,1305.4,1305.4
6/24/2017,1295.4,1295.4,1295.4,1295.4
6/25/2017,1295.4,1295.4,1295.4,1295.4
6/26/2017,1295.4,1295.4,1295.4,1295.4
6/27/2017,1296.1,1296.1,1296.1,1296.1
6/28/2017,1298.5,1298.5,1298.5,1298.5
6/29/2017,1295.4,1295.4,1295.4,1295.4
6/30/2017,1291.7,1291.7,1291.7,1291.7
7/1/2017,1268.6,1287.2,1287.6,1271
7/2/2017,1268.6,1287.2,1287.6,1271
7/3/2017,1268.6,1287.2,1287.6,1271
7/4/2017,1227.55,1224.3,1228.03,1221.49
7/5/2017,1271.6,1276.5,1276.5,1271.2
7/6/2017,1274.4,1274.4,1274.4,1274.4
7/7/2017,1260.1,1270.3,1270.3,1268.9
7/8/2017,1263.7,1263.7,1263.7,1263.7
7/9/2017,1263.7,1263.7,1263.7,1263.7
7/10/2017,1263.7,1263.7,1263.7,1263.7
7/11/2017,1265.4,1265.4,1265.4,1265.4
7/12/2017,1268.9,1268.9,1268.9,1268.9
7/13/2017,1266.2,1268.4,1268.4,1268.4
7/14/2017,1276.5,1264,1280.4,1264
7/15/2017,1283.1,1283.1,1283.1,1283.1
7/16/2017,1283.1,1283.1,1283.1,1283.1
7/17/2017,1283.1,1283.1,1283.1,1283.1
7/18/2017,1291.2,1291.2,1291.2,1291.2
7/19/2017,1291.4,1291.4,1291.4,1291.4
7/20/2017,1294.8,1294.8,1294.8,1294.8
7/21/2017,1303.6,1303.8,1303.8,1303.8
7/22/2017,1303.1,1301.5,1301.5,1301
7/23/2017,1303.1,1301.5,1301.5,1301
7/24/2017,1303.1,1301.5,1301.5,1301
7/25/2017,1300.9,1300.9,1300.9,1300.9
7/26/2017,1298.9,1298.9,1298.9,1298.9
7/27/2017,1310.2,1313.7,1313.7,1313.7
7/28/2017,1319.1,1319.1,1319.1,1319.1
7/29/2017,1317.2,1317.2,1317.2,1317.2
7/30/2017,1317.2,1317.2,1317.2,1317.2
7/31/2017,1317.2,1317.2,1317.2,1317.2
8/1/2017,1323,1318.6,1322,1318.6
8/2/2017,1322.2,1318.6,1318.6,1318.6
8/3/2017,1318.3,1318.3,1318.3,1318.3
8/4/2017,1308.4,1308.4,1308.4,1308.4
8/5/2017,1308.7,1306,1306,1306
8/6/2017,1308.7,1306,1306,1306
8/7/2017,1308.7,1306,1306,1306
8/8/2017,1307.1,1317.4,1317.4,1305.2
8/9/2017,1323.7,1323.7,1323.7,1323.7
8/10/2017,1334.5,1335,1335,1332.4
8/11/2017,1338.1,1338.1,1338.1,1338.1
8/12/2017,1334.8,1334.8,1334.8,1334.8
8/13/2017,1334.8,1334.8,1334.8,1334.8
8/14/2017,1334.8,1334.8,1334.8,1334.8
8/15/2017,1324.2,1323.4,1323.4,1321.5
8/16/2017,1327.5,1318.5,1318.5,1318.5
8/17/2017,1336.8,1336.2,1336.2,1336.2
8/18/2017,1335.7,1335.7,1335.7,1335.7
8/19/2017,1341,1341,1341,1341
8/20/2017,1341,1341,1341,1341
8/21/2017,1341,1341,1341,1341
8/22/2017,1335.5,1335.5,1335.5,1335.5
8/23/2017,1338.8,1338.8,1338.8,1338.8
8/24/2017,1336,1336,1336,1336
8/25/2017,1341.9,1341.9,1341.9,1341.9
8/26/2017,1359.7,1359.7,1359.7,1359.7
8/27/2017,1359.7,1359.7,1359.7,1359.7
8/28/2017,1359.7,1359.7,1359.7,1359.7
8/29/2017,1362.8,1368.7,1368.7,1368.3
8/30/2017,1358,1358,1358,1358
8/31/2017,1365.6,1371,1371,1371
9/1/2017,1374.2,1374.2,1374.2,1374.2
9/2/2017,1341.22,1340.54,1342.07,1338.96
9/3/2017,1341.22,1340.54,1342.07,1338.96
9/4/2017,1338.08,1341.21,1344.59,1337.01
9/5/2017,1388.3,1387.5,1387.5,1387.5
9/6/2017,1383,1383,1383,1383
9/7/2017,1395.1,1397.8,1397.8,1397.8
9/8/2017,1396.4,1396.4,1396.4,1396.4
9/9/2017,1381.2,1381.2,1381.2,1381.2
9/10/2017,1381.2,1381.2,1381.2,1381.2
9/11/2017,1381.2,1381.2,1381.2,1381.2
9/12/2017,1378.9,1378.9,1378.9,1378.9
9/13/2017,1373.8,1373.8,1373.8,1373.8
9/14/2017,1376.3,1376.3,1376.3,1376.3
9/15/2017,1372.2,1372.2,1372.2,1372.2
9/16/2017,1357.4,1357.4,1357.4,1357.4
9/17/2017,1357.4,1357.4,1357.4,1357.4
9/18/2017,1357.4,1357.4,1357.4,1357.4
9/19/2017,1358.3,1358.3,1358.3,1358.3
9/20/2017,1364,1364,1364,1364
9/21/2017,1342.4,1342,1342,1342
9/22/2017,1345.1,1345.1,1345.1,1345.1
9/23/2017,1359.2,1359.2,1359.2,1359.2
9/24/2017,1359.2,1359.2,1359.2,1359.2
9/25/2017,1359.2,1359.2,1359.2,1359.2
9/26/2017,1349.7,1349.7,1349.7,1349.7
9/27/2017,1336.3,1336.5,1340.1,1333.7
9/28/2017,1336.9,1336.9,1336.9,1336.9
9/29/2017,1333.2,1333.2,1333.2,1333.2
9/30/2017,1324.7,1324.7,1324.7,1324.7
10/1/2017,1324.7,1324.7,1324.7,1324.7
10/2/2017,1324.7,1324.7,1324.7,1324.7
10/3/2017,1323.4,1323.4,1323.4,1323.4
10/4/2017,1325.6,1325.6,1325.6,1325.6
10/5/2017,1322.6,1322.6,1322.6,1322.6
10/6/2017,1324.3,1324.3,1324.3,1324.3
10/7/2017,1334.7,1334.7,1334.7,1334.7
10/8/2017,1334.7,1334.7,1334.7,1334.7
10/9/2017,1334.7,1334.7,1334.7,1334.7
10/10/2017,1343.7,1342.4,1342.4,1342.2
10/11/2017,1338.8,1338.8,1338.8,1338.8
10/12/2017,1346.6,1346.4,1346.4,1346.2
10/13/2017,1354.7,1354.7,1354.7,1354.7
10/14/2017,1353.9,1353.9,1353.9,1353.9
10/15/2017,1353.9,1353.9,1353.9,1353.9
10/16/2017,1353.9,1353.9,1353.9,1353.9
10/17/2017,1336.7,1336.7,1336.7,1336.7
10/18/2017,1333.5,1333.5,1333.5,1333.5
10/19/2017,1340.1,1340.1,1340.1,1340.1
10/20/2017,1330.4,1330.4,1330.4,1330.4
10/21/2017,1331.1,1327.8,1332.3,1327.8
10/22/2017,1331.1,1327.8,1332.3,1327.8
10/23/2017,1331.1,1327.8,1332.3,1327.8
10/24/2017,1328.4,1328.4,1328.4,1328.4
10/25/2017,1329.7,1329.7,1329.7,1329.7
10/26/2017,1320.3,1319.5,1319.8,1317.3
10/27/2017,1322,1318.9,1320.1,1318.9
10/28/2017,1327.8,1327.8,1327.8,1327.8
10/29/2017,1327.8,1327.8,1327.8,1327.8
10/30/2017,1327.8,1327.8,1327.8,1327.8
10/31/2017,1320.6,1320.6,1320.6,1320.6
11/1/2017,1327.5,1327.5,1327.5,1327.5
11/2/2017,1328.3,1328.3,1328.3,1328.3
11/3/2017,1319.8,1319.8,1319.8,1319.8
11/4/2017,1332.4,1332.4,1332.4,1332.4
11/5/2017,1332.4,1332.4,1332.4,1332.4
11/6/2017,1332.4,1332.4,1332.4,1332.4
11/7/2017,1326.5,1326.5,1326.5,1326.5
11/8/2017,1334.9,1334.9,1334.9,1334.9
11/9/2017,1339.4,1339.4,1339.4,1339.4
11/10/2017,1327.1,1329.6,1329.6,1329.6
11/11/2017,1332.5,1332.5,1332.5,1332.5
11/12/2017,1332.5,1332.5,1332.5,1332.5
11/13/2017,1332.5,1332.5,1332.5,1332.5
11/14/2017,1336.3,1335.7,1335.7,1335.7
11/15/2017,1330.8,1330.8,1330.8,1330.8
11/16/2017,1331.5,1331.5,1331.5,1331.5
11/17/2017,1350.1,1350.1,1350.1,1350.1
11/18/2017,1329.4,1343.9,1345.3,1334.4
11/19/2017,1329.4,1343.9,1345.3,1334.4
11/20/2017,1329.4,1343.9,1345.3,1334.4
11/21/2017,1336.5,1336.5,1336.5,1336.5
11/22/2017,1347.1,1336.5,1348.6,1336.5
11/23/2017,1291.66,1291.19,1293.87,1287.65
11/24/2017,1342.3,1342.3,1342.3,1342.3
11/25/2017,1349.4,1348,1348,1348
11/26/2017,1349.4,1348,1348,1348
11/27/2017,1349.4,1348,1348,1348
11/28/2017,1349.7,1349.7,1349.7,1349.7
11/29/2017,1337.1,1342,1342,1342
11/30/2017,1328,1328,1328,1328
12/1/2017,1333.5,1333.5,1333.5,1333.5
12/2/2017,1328.7,1328.7,1328.7,1328.7
12/3/2017,1328.7,1328.7,1328.7,1328.7
12/4/2017,1328.7,1328.7,1328.7,1328.7
12/5/2017,1315.8,1320.9,1320.9,1316.1
12/6/2017,1316.9,1316.2,1316.2,1316.2
12/7/2017,1303.7,1317.1,1317.1,1304.5
12/8/2017,1298.8,1301.5,1301.5,1298.1
12/9/2017,1297.5,1298.6,1298.6,1293.4
12/10/2017,1297.5,1298.6,1298.6,1293.4
12/11/2017,1297.5,1298.6,1298.6,1293.4
12/12/2017,1292.6,1296.7,1296.8,1289.4
12/13/2017,1299.4,1299.4,1299.4,1299.4
12/14/2017,1307.9,1305.6,1309.6,1303.4
12/15/2017,1308.1,1312.1,1312.1,1310
12/16/2017,1316.3,1311.9,1312.6,1311.9
12/17/2017,1316.3,1311.9,1312.6,1311.9
12/18/2017,1316.3,1311.9,1312.6,1311.9
12/19/2017,1315.5,1315.5,1315.5,1315.5
12/20/2017,1321.1,1317.9,1321.8,1317.9
12/21/2017,1322,1319.5,1319.5,1319.5
12/22/2017,1330.5,1322,1329.1,1322
12/23/2017,1277.9,1278.9,1279.5,1277.9
12/24/2017,1277.9,1278.9,1279.5,1277.9
12/25/2017,1277.9,1278.9,1279.5,1277.9
12/26/2017,1339.2,1337,1337.9,1337
12/27/2017,1343,1341,1341,1341
12/28/2017,1350.1,1346,1346.4,1343.3
12/29/2017,1362.6,1362.6,1362.6,1362.6
12/30/2017,1308.7,1305.8,1309.7,1304.6
12/31/2017,1308.7,1305.8,1309.7,1304.6
1/1/2018,1308.7,1305.8,1309.7,1304.6
1/2/2018,1370.5,1370.5,1370.5,1370.5
1/3/2018,1374.2,1372,1372,1369
1/4/2018,1377.4,1363.4,1375.6,1362.7
1/5/2018,1378.4,1377.8,1377.8,1377.8
1/6/2018,1376.8,1376.8,1376.8,1376.8
1/7/2018,1376.8,1376.8,1376.8,1376.8
1/8/2018,1376.8,1376.8,1376.8,1376.8
1/9/2018,1370,1368.1,1368.1,1368.1
1/10/2018,1377,1377,1377,1377
1/11/2018,1380.1,1380.1,1380.1,1380.1
1/12/2018,1394.4,1394.4,1394.4,1394.4
1/13/2018,1337.4,1337.7,1338.6,1336.4
1/14/2018,1337.4,1337.7,1338.6,1336.4
1/15/2018,1341.8,1337.3,1344.9,1337
1/16/2018,1396.8,1391,1391.3,1391
1/17/2018,1399.7,1399.7,1399.7,1399.7
1/18/2018,1387.4,1387.4,1387.4,1387.4
1/19/2018,1394.3,1394.3,1394.3,1394.3
1/20/2018,1394,1394,1394,1394
1/21/2018,1394,1394,1394,1394
1/22/2018,1394,1394,1394,1394
1/23/2018,1398.2,1398.2,1398.2,1398.2
1/24/2018,1419.1,1419.1,1419.1,1419.1
1/25/2018,1425.9,1418.8,1418.8,1418.8
1/26/2018,1416,1414,1416.5,1414
1/27/2018,1403.6,1412,1412,1403
1/28/2018,1403.6,1412,1412,1403
1/29/2018,1403.6,1412,1412,1403
1/30/2018,1398.5,1398.5,1398.5,1398.5
1/31/2018,1401.7,1405.8,1407.5,1405.8
