Date,Price,MarketCap,BlockSize,GoldPrice,GTrends,HashRate,MempoolCount,MempoolSize,MinningDifficulty,TotalTransaction,TransactionPerDay,TransactionFee,EstimatedTransactionVolumeUSD
2017-12-20,16624.6,278528964015,1060609,1321.1,68,13035760.9505,101274362,101274362,1873110000000,284106087,378650,662.59550536,UNKNOWN
2017-12-21,15802.9,264788651530,1072239,1322,47,12663310.6376,107485776,107485776,1873110000000,284476597,370510,911.59174277,3765982142.63797
2017-12-22,13831.8,231788283457,1037986,1330.5,95,12290860.3248,103591334.3,103591334.3,1873110000000,284811183,334586,1128.76167038,UNKNOWN
2017-12-23,14699.2,246349213910,1063276,1277.9,57,14432449.6238,118955340,118955340,1873110000000,285191350,380167,1495.94647734,2381107619.03715
2017-12-24,13925.8,233414163395,1059315,1277.9,40,12942648.3723,114044344,114044344,1873110000000,285498693,307343,1065.61559484,UNKNOWN
2017-12-25,14026.6,235126843805,1064197,1277.9,33,14153111.8891,122793825,122793825,1873110000000,285773234,274541,881.12136284,2523983332.05314
2017-12-26,16099.8,269908107763,1052932,1339.2,35,12570198.0594,112165408,112165408,1873110000000,286002699,229465,689.39441204,UNKNOWN
2017-12-27,15838.5,265559172050,1047358,1343,32,13221986.107,112603018.5,112603018.5,1873110000000,286250257,247558,725.62381816,4777859401.98801
2017-12-28,14606.5,244929825575,1070645,1350.1,32,14525562.202,117031344,117031344,1873110000000,286562347,312090,784.81712352,UNKNOWN
2017-12-29,14656.2,245793634125,1081199,1362.6,29,13873774.1545,111120763,111120763,1873110000000,286865528,303181,785.83389168,3675013582.32083
2017-12-30,12952.2,217239803085,1047507,1308.7,27,15363575.406,111178797.8,111178797.8,1873110000000,287222482,356954,785.79504963,UNKNOWN
2017-12-31,14156.4,237465823980,1035906,1308.7,23,13687548.998,116185291.5,116185291.5,1873110000000,287560674,338192,778.5711097,3132315786.3277
2018-01-01,13657.2,229119155396,1037654,1308.7,45,15177350.2495,120941140,120941140,1873110000000,287853824,293150,545.14452622,UNKNOWN
2018-01-02,14982.1,251377913955,1043200,1370.5,54,14975580.9597,120468285.5,120468285.5,1931140000000,288095605,241781,469.41303646,3339191213.7855
2018-01-03,15201,255080562912,1041680,1374.2,54,16415540.6674,113048384,113048384,1931140000000,288439440,343835,649.16497626,UNKNOWN
2018-01-04,15599.2,261795321110,1064936,1377.4,52,15071578.2735,115027406,115027406,1931140000000,288836539,397099,749.68547259,3959988059.41157
2018-01-05,17429.5,292544135538,1066160,1378.4,50,16127548.7258,116196570,116196570,1931140000000,289261469,424930,778.26109477,UNKNOWN
2018-01-06,17527,294217423675,1069002,1376.8,45,13727615.8797,103175987.5,103175987.5,1931140000000,289601053,339584,701.35602085,3788672792.27674
2018-01-07,16477.6,276634797271,1053001,1376.8,44,16127548.7258,107547392.5,107547392.5,1931140000000,289957691,356638,694.47790564,UNKNOWN
2018-01-08,15170.1,254715263101,1048723,1376.8,50,15551564.8428,114127660.5,114127660.5,1931140000000,290330419,372728,686.11400249,4095843401.55246
2018-01-09,14595.4,245095808695,1050963,1370,49,15935554.0981,135563100,135563100,1931140000000,290676440,346021,694.5264055,UNKNOWN
2018-01-10,14973.3,251472635522,1057310,1377,50,15743559.4704,136438286.5,136438286.5,1931140000000,291031478,355038,752.4182028,3681293160.51603
2018-01-11,13405.8,225178724050,1054956,1380.1,55,15935554.0981,136119598.5,136119598.5,1931140000000,291379345,347867,720.32570087,UNKNOWN
2018-01-12,13980.6,234865160377,1057949,1394.4,46,18527481.5719,136309254,136309254,1931140000000,291714119,334774,697.44083354,3201370800.58497
2018-01-13,14360.2,241268592240,1053732,1337.4,40,17087521.8643,130031998,130031998,1931140000000,292019024,304905,617.63579417,UNKNOWN
2018-01-14,13772,231413491364,1014499,1337.4,38,16501289.1138,125225426.5,125225426.5,2227850000000,292283477,264453,528.46632102,2648247577.87206
2018-01-15,13819.8,232242775485,1050907,1341.8,37,17165770.5546,119105953.5,119105953.5,2227850000000,292519674,236197,491.32446483,UNKNOWN
2018-01-16,11490.5,193121120762,1059251,1396.8,76,16612036.0206,19710053,19710053,2227850000000,292791963,272289,510.11761779,3280040384.20681
2018-01-17,11188.6,188070430523,1050755,1399.7,100,17608758.1818,117103084.5,117103084.5,2227850000000,293098292,306329,606.38246009,UNKNOWN
2018-01-18,11474.9,192907550324,1061349,1387.4,70,18494733.4362,114627168.5,114627168.5,2227850000000,293412701,314409,675.09668652,2771757628.41474
2018-01-19,11607.4,195158837709,1051139,1394.3,51,19159214.877,107693985.5,107693985.5,2227850000000,293720767,308066,656.89753535,UNKNOWN
2018-01-20,12899.2,216907619830,1047523,1394,42,18273239.6226,107716088,107716088,2227850000000,293963593,242826,491.48999429,2591920373.50638
2018-01-21,11600.1,195089460991,1116916,1394,39,19712949.4111,105096339,105096339,2227850000000,294200084,236491,429.4031975,UNKNOWN
2018-01-22,10931.4,183866421285,1071050,1394,45,20709671.5723,135165999,135165999,2227850000000,294417746,217662,343.36269629,2235518464.56961
2018-01-23,10868.4,182830257191,1078088,1398.2,43,18494733.4362,100633196.5,100633196.5,2227850000000,294667996,250250,314.61253947,UNKNOWN
2018-01-24,11359.4,191115225673,1069566,1419.1,40,19602202.5043,121676612,121676612,2227850000000,294934255,266259,285.95800518,2043489449.82019
2018-01-25,11259.4,189455303273,1074956,1425.9,39,19491455.5975,115379275.8,115379275.8,2227850000000,295186059,251804,283.49809897,UNKNOWN
2018-01-26,11171.4,187995804677,1105547,1416,39,20445148.5648,95738472.5,95738472.5,2603080000000,295424676,238617,220.85446644,2828780181.62246
2018-01-27,11440.7,192550550498,1044745,1403.6,32,20056949.5414,85303570.5,85303570.5,2603080000000,295643682,219006,209.13221596,UNKNOWN
2018-01-28,11786.3,198389948175,1032040,1403.6,31,20315748.8903,86382775,86382775,2603080000000,295836234,192552,168.25469362,1946407701.49201
2018-01-29,11296.4,190164444830,1025466,1403.6,32,20445148.5648,62113147,62113147,2603080000000,296050090,213856,155.34485572,UNKNOWN
2018-01-30,10106.3,170151556678,1012350,1398.5,35,19151151.8202,50989779,50989779,2603080000000,296280251,230161,145.75112922,1846238745.01739
2018-01-31,10221.1,172099559942,996176,1401.7,38,21609745.6349,51210511,51210511,2603080000000,296519972,239721,160.30090386,UNKNOWN
2018-02-01,9170.54,154428564694,1051847,1406.7,49,15139761.9119,49198652,49198652,2603080000000,296728449,208477,162.20623626,2614260637.5456
2018-02-02,8830.75,148725283812,1053140,1396.2,65,20703947.9137,41684817,41684817,2603080000000,296981107,252658,214.02754492,UNKNOWN
2018-02-03,9174.91,154540000411,1022506,1394.5,42,21739145.3094,50636763.25,50636763.25,2603080000000,297219014,237907,274.36258243,1469365012.8785
2018-02-04,8277.01,139433682759,995891,1394.5,37,20445148.5648,35722561,35722561,2603080000000,297410005,190991,146.92776937,UNKNOWN
2018-02-05,6955.27,117184385122,988244,1394.5,64,23033142.054,16461959,16461959,2603080000000,297582804,172799,111.31669812,1950770956.61802
2018-02-06,7754,130658094648,1106470,1387,80,23938939.7752,32046263,32046263,2603080000000,297804410,221606,173.7675019,UNKNOWN
2018-02-07,7621.3,128435001186,1067332,1372.3,52,24293141.3193,29946791.5,29946791.5,2874670000000,298049615,245205,164.26998571,1651883624.31755
2018-02-08,8265.59,139306699929,1070469,1376.4,43,20149017.2119,20819694,20819694,2874670000000,298257428,207813,123.52109098,UNKNOWN
2018-02-09,8736.98,147266052809,1049296,1372.3,38,18720008.899,22014972.5,22014972.5,2874670000000,298435028,177600,87.98500449,1627521235.26492
2018-02-10,8621.9,145341842785,1076082,1383.1,31,19291612.2242,33942555.5,33942555.5,2874670000000,298614008,178980,88.36425123,UNKNOWN
2018-02-11,8129.97,137064586975,1033401,1383.1,28,20434818.8745,27739982.5,27739982.5,2874670000000,298790456,176448,88.79565618,725944269.577221
2018-02-12,8926.57,150513128412,1002464,1383.1,31,21578025.5248,16595970,16595970,2874670000000,298938478,148022,61.96458348,UNKNOWN
2018-02-13,8598.31,144995984203,1042310,1387,29,23721537.9942,28646525.5,28646525.5,2874670000000,299124293,185815,69.96971094,1266134857.40392
2018-02-14,9494.63,160131558835,1037702,1415.1,29,23435736.3316,67649819.5,67649819.5,2874670000000,299312756,188463,68.57325292,UNKNOWN
2018-02-15,10166.4,171477807437,1015979,1413.7,31,25579248.8009,12217182.5,12217182.5,2874670000000,299510670,197914,63.75846926,1273384159.19045
2018-02-16,10233.9,172637061144,1062490,1415,28,18720008.899,6654349,6654349,2874670000000,299706704,196034,64.08005499,UNKNOWN
2018-02-17,11112.7,187482083882,989433,1350.5,26,22435430.5125,31392972.5,31392972.5,2874670000000,299892034,185330,58.25713445,862408575.113852
2018-02-18,10551.8,178040648022,966532,1350.5,26,21292223.8622,36022310.5,36022310.5,2874670000000,300064198,172164,48.63875388,UNKNOWN
2018-02-19,11225.3,189426791571,973776,1347.8,25,23149934.669,31003220,31003220,2874670000000,300224685,160487,44.58328081,1250363981.08978
2018-02-20,11403.7,192457815912,1011015,1390.1,28,23149934.669,14539599.25,14539599.25,2874670000000,300416480,191795,50.9081119,1499839827.37536
2018-02-21,10690.4,180442459820,1008594,1392.3,28,21079198.6661,30435492.5,30435492.5,3007380000000,300610626,194146,52.23072575,1582027830.28817
2018-02-22,10005,168892273935,988705,1393.1,26,25265138.8267,2263476.5,2263476.5,3007380000000,300819125,208499,40.68256761,2569053251.11412
2018-02-23,10301.1,173909350860,918127,1390.7,23,22275181.5691,10897809,10897809,3007380000000,301001986,182861,37.60222865,1752604869.4962
2018-02-24,9813.07,165687799108,1005774,1394.8,20,22125683.7062,71290124.5,71290124.5,3007380000000,301182867,180881,73.94810594,1691425255.69263
2018-02-25,9664.73,163204062358,1014177,1394.8,20,21677190.1176,597181.5,597181.5,3007380000000,301336133,153266,96.10766905,735383768.774946
2018-02-26,10366.7,175076064010,699013,1394.8,21,25564134.5525,18053186,18053186,3007380000000,301480249,144116,41.44060303,1085982484.71539
2018-02-27,10725.6,181158869820,1012542,1381.3,22,21079198.6661,85985019.5,85985019.5,3007380000000,301672389,192140,46.19035139,1471584179.61286
2018-02-28,10397.9,175644310997,1009827,1380.8,21,23919658.0608,35214630,35214630,3007380000000,301887918,215529,50.54578675,2141873922.79825
2018-03-01,10951,185009753075,1058861,1367.6,20,23172168.7464,30912912.5,30912912.5,3007380000000,302078254,190336,51.29908837,2017041859.63693
2018-03-02,11086.4,187318996197,1070326,1385.8,19,24667147.3752,13016169.5,13016169.5,3007380000000,302315119,236865,52.05574602,1313477097.70807
2018-03-03,11489.7,194159120569,859638,1382.1,18,23321666.6093,31343937.5,31343937.5,3007380000000,302508162,193043,42.01376982,1044510356.00801
2018-03-04,11512.6,194567395376,977348,1382.1,17,26909615.3184,28006135.5,28006135.5,3007380000000,302688174,180012,37.96379904,1038040067.99342
2018-03-05,11573.3,195614809925,1001249,1382.1,19,22125683.7062,27544126.5,27544126.5,3007380000000,302843169,154995,33.46586197,1573034810.84033
2018-03-06,10779.9,182225316082,1017820,1397.5,19,24372959.7309,24807547.5,24807547.5,3290610000000,303049094,205925,44.53138052,1313036217.13425
2018-03-07,9965.57,168479670395,1018661,1389.5,22,25517998.1076,18675610,18675610,3290610000000,303258028,208934,37.24003205,1632297968.61173
2018-03-08,9395.01,158852238332,1026472,1384,21,25681575.0185,21227779,21227779,3290610000000,303471018,212990,34.8377064,1400448401.50846
2018-03-09,9337.55,157898203939,1017122,1386.9,24,26499459.5732,14479394.5,14479394.5,3290610000000,303661059,190041,35.63080068,1845969389.06628
2018-03-10,8866,149939797150,1026402,1383.7,18,23882228.9981,11886884.5,11886884.5,3290610000000,303863384,202325,34.8459414,1007063308.86199
2018-03-11,9578.63,162009710243,1016833,1383.7,18,22900767.5324,8917698.5,8917698.5,3290610000000,304013029,149645,40.27322368,990148653.737742
2018-03-12,9205.12,155710928717,1011055,1383.7,20,25027267.3747,4100509.5,4100509.5,3290610000000,304170416,157387,39.61038377,1128481461.10965
2018-03-13,9194.85,155555594312,931086,1390.3,19,26335882.6623,14569842.5,14569842.5,3290610000000,304355807,185391,33.46783473,1429321787.63685
2018-03-14,8269.81,139920843550,902700,1388.6,22,25845151.9294,539878,539878,3290610000000,304555166,199359,60.67628875,1315191652.6286
2018-03-15,8300.86,140460819364,753239,1380.6,24,23555075.1762,467069,467069,3290610000000,304748399,193233,37.04036657,1197812277.26368
2018-03-16,8338.35,141111773179,751658,1375.2,20,23555075.1762,146788.5,146788.5,3290610000000,304949630,201231,36.64624829,956584957.002353
2018-03-17,7916.88,133993486925,690361,1380.6,19,25517998.1076,333248,333248,3290610000000,305138042,188412,29.65177072,709540062.340732
2018-03-18,8223.68,139201713268,505991,1380.6,22,24372959.7309,278577.75,278577.75,3290610000000,305289623,151581,21.51541723,817452712.514831
2018-03-19,8630.65,146107514353,696159,1380.6,21,25990711.2964,2895906.5,2895906.5,3462540000000,305454285,164662,25.33293823,1122451343.20668
2018-03-20,8913.47,150909503835,683404,1375.1,19,26679206.9599,291704,291704,3462540000000,305647934,193649,30.78064883,995164628.417782
2018-03-21,8929.28,151193917440,790160,1385.5,19,21859737.3155,1775226.5,1775226.5,3462540000000,305841283,193349,31.3790795,1045367812.30046
2018-03-22,8728.47,147809220250,689349,1391.1,18,26162835.2123,1555164,1555164,3462540000000,306040697,199414,31.0252744,990650088.556166
2018-03-23,8879.62,150383574951,774840,1413.9,17,24613719.9694,9198584,9198584,3462540000000,306221261,180564,27.7247885,942170172.519648
2018-03-24,8668.12,146818882936,824847,1419.9,14,22892480.8107,1033368.5,1033368.5,3462540000000,306398735,177474,26.25767336,623816401.961253
2018-03-25,8495.78,143914265310,603132,1419.9,15,26851330.8757,492038.5,492038.5,3462540000000,306558292,159557,21.76498898,901137748.465333
2018-03-26,8209.4,139078211968,583194,1419.9,20,23236728.6425,351203.25,351203.25,3462540000000,306696059,137767,20.23147507,1020516865.12928
2018-03-27,7833.04,132717053150,710986,1406.7,19,25818587.3805,1371129,1371129,3462540000000,306883686,187627,26.98506764,947745397.417293
2018-03-28,7954.48,134788265876,763153,1387.8,17,26162835.2123,651079.5,651079.5,3462540000000,307069266,185580,27.51028124,854240309.445948
2018-03-29,7165.7,121436043045,726814,1384.9,20,23236728.6425,331179,331179,3462540000000,307250436,181170,24.09273355,1120831366.94695
2018-03-30,6890.52,116786562165,671348,1404.7,23,26162835.2123,978196,978196,3462540000000,307440144,189708,27.20122872,1222424226.86149
2018-03-31,6973.53,118204645927,627189,1404.7,17,27884074.371,241680.5,241680.5,3462540000000,307624253,184109,25.7646693,559075148.77362
2018-04-01,6844.23,116026809075,670956,1404.7,18,22031861.2314,335834,335834,3462540000000,307773675,149422,20.07447617,580329069.034802
2018-04-02,7083.8,120101932910,452283,1404.7,100,28274794.2168,819771.5,819771.5,3511060000000,307907738,134063,18.28180544,768333587.034114
2018-04-03,7456.11,126429245883,561178,1395.4,91,27227579.6162,606907,606907,3511060000000,308075035,167297,21.39248333,979510265.303481
2018-04-04,6853.84,116229557118,691802,1398.6,88,28449329.9836,554336.5,554336.5,3511060000000,308278798,203763,25.12929851,788206668.206622
2018-04-05,6811.47,115524404354,717797,1387,93,25656757.7153,740641.5,740641.5,3511060000000,308462871,184073,24.81899369,757321484.524495
2018-04-06,6636.32,112565173568,643346,1394.8,95,27227579.6162,8937238,8937238,3511060000000,308644434,181563,24.46293557,720018556.313689
2018-04-07,6911.09,117241368688,815549,1398.5,77,24085935.8143,2536560.5,2536560.5,3511060000000,308814471,170037,34.53138383,653582260.43181
2018-04-08,7023.52,119162880482,541365,1398.5,72,31416438.0187,664513,664513,3511060000000,308970516,156045,27.16559493,563967121.149313
2018-04-09,6770.73,114886335694,442152,1398.5,85,28100258.4501,239655,239655,3511060000000,309110447,139931,21.01734283,787438242.266748
2018-04-10,6834.76,115978358964,734221,1404.4,84,25656757.7153,424174.5,424174.5,3511060000000,309284709,174262,22.42407623,812498863.15906
2018-04-11,6968.32,118267198080,680501,1418.9,76,28623865.7504,199370.5,199370.5,3511060000000,309473129,188420,22.98846383,944639313.553063
2018-04-12,7889.25,133912618634,629347,1400.3,96,28100258.4501,890538,890538,3511060000000,309653245,180116,22.75353142,1355733106.53215
2018-04-13,7895.96,134043001354,842492,1406.6,95,26878508.0827,738067.5,738067.5,3511060000000,309869925,216680,35.70920887,1154400878.6438
2018-04-14,7986.24,135589384440,711265,1409.3,73,28798401.5171,30370369.5,30370369.5,3511060000000,310083401,213476,36.36336175,516931824.839407
2018-04-15,8329.11,141427138383,817580,1409.3,72,26146926.5195,970222,970222,3839320000000,310248581,165180,23.75939568,557096715.843899
2018-04-16,8058.67,136849408643,847183,1409.3,77,31109116.9538,5180795.5,5180795.5,3839320000000,310419421,170840,24.30501194,874622524.380565
2018-04-17,7902.09,134206623206,946672,1408,75,26910340.4324,3040133.5,3040133.5,3839320000000,310613865,194444,25.73063079,933802321.600287
2018-04-18,8163.42,138661092884,735669,1412.2,74,30918263.4756,625105.5,625105.5,3839320000000,310818121,204256,26.13707878,826568991.032139
2018-04-19,8294.31,140902801023,672658,1407.5,78,30536556.5191,220960.5,220960.5,3839320000000,311018722,200601,25.31797642,1375773424.07329
2018-04-20,8845.83,150287113368,635094,1396.9,79,33971919.1275,200577.5,200577.5,3839320000000,311234182,215460,27.6722839,1105686984.46496
2018-04-21,8895.58,151150137128,835096,1382.7,72,26146926.5195,1023077.5,1023077.5,3839320000000,311444988,210806,29.02296386,995169153.726345
2018-04-22,8802.46,149585589886,744424,1382.7,71,30345703.0408,427425,427425,3839320000000,311636268,191280,28.40590158,674296002.598428
2018-04-23,8930.88,151784994312,554600,1382.7,78,30536556.5191,685231.5,685231.5,3839320000000,311805408,169140,21.73949684,1170233453.21339
2018-04-24,9697.5,164833256250,762481,1391.8,92,29200582.1714,665737,665737,3839320000000,312032938,227530,29.13376866,1754372889.85276
2018-04-25,8845.74,150369282696,970912,1381.6,86,30345703.0408,13666526,13666526,3839320000000,312287053,254115,65.4108642,1690055328.53289
